id,og_brand,og_name,og_price_eur,og_url,copy_brand,copy_name,copy_price_eur,copy_url,notes,saved_amount
852e98d9-3416-49a1-b6db-abf1baeecbdb,Maison Francis Kurkdjian,Grand Soir,,,,Amber Grand,,,,
33aa2cd3-c0f3-4d73-9d1c-d444002df7df,Maison Francis Kurkdjian,Grand Soir,,,,Crater,,,,
2f2df6c9-42b4-4d0f-9f56-67c62cdaeddc,Maison Francis Kurkdjian,Grand Soir,,,,Eternal Oud,,,,
b1128387-5349-4848-9d19-c816dc23e5d4,Maison Francis Kurkdjian,Grand Soir,,,,Paris Night,,,,
ae1acea2-d1d7-4588-ad79-bfade8ea1c55,Maison Francis Kurkdjian,Oud Satin Mood,,,,Ministry of Oud - Oud Satin,,,,
a552180e-05d9-4ad4-819e-5010d4c15b32,Maison Francis Kurkdjian,Oud Satin Mood,,,,Nostalgia,,,,
e544dd9a-53d8-4a3c-b927-583c917f7409,Maison Francis Kurkdjian,Petit Matin,,,,Sunday Morning,,,,
1a1bd85f-3d49-46be-8f69-ef26d726270a,Maison Margiela,Autumn Vibes,,,,Tasmeem Men,,,,
9f9b4e05-7c8f-4290-a63b-733465e3bfd0,Maison Margiela,By the Fireplace,,,,Ameer Al Oudh Intense Oud Lattafa,,,,
f23a0f69-d4f9-4d88-b429-7a66cd74919d,Maison Margiela,By the Fireplace,,,,Masion Du Soir,,,,
123e66b2-fc95-4d1d-a305-bb1325fe7d3e,Maison Margiela,By the Fireplace,,,Paris Corner,Emir Campfire,,,85% Similiar,
1f3bbc6b-4856-41e2-b696-8eaf261ede7c,Maison Margiela,By the Fireplace,,,Zara,Ebony Wood,,,,
a67191bc-3566-4efc-bf99-024797af5aea,Maison Margiela,By the Fireplace,,,Zara,Bohemian Oud,,,,
bd28ba50-a6e2-4335-aa07-db5947cb8b13,Maison Margiela,Jazz Club,,,,Brooklyn Jazz,,,,
5e1d468c-953b-4914-a970-e2f0ec6a50c0,Maison Margiela,Jazz Club,,,Paris Corner,North Stag Phenomenal Quatorze Xiv,,,,
eee26923-8095-4340-8116-20e6aed13496,Maison Margiela,Replica Bubble Bath,,,,#soapy,,,,
af4f1f85-d0ee-4bd2-ba64-299761bb79fb,Maison Margiela,Replica Jazz Club,,,Dossier,Woody Tobacco,,,,
1926c550-2037-441d-89ca-aae5a2e7223d,Maison Margiela,Replica Matcha Meditation,,,,Matchalicious,,,,
849cb9c4-ecc8-4df2-a8e1-260219168e43,Maison Martin Margiela,By the Fireplace,,,,Ameer Al Oudh Intense,,,,
ca67b51d-189f-4374-96c1-8120f7a285a1,Maison Martin Margiela,By the Fireplace,,,,Camp Fire,,,,
5831ef94-7c49-4704-869d-e68044302232,Maison Martin Margiela,By the Fireplace,,,,Majd Al Sultan Asdaaf,,,,
dcd28fec-19a3-4174-9f0f-7750e6769d50,Mancera,Aoud Cafe,,,,Raghba Wood Intense for Man,,,,
ce0426d2-3802-48b7-b640-dadbf0f91729,Mancera,Aoud Vanille,,,,Aoud and Vanille,,,,
520d7718-ea98-4a5c-aa6c-8157b78cf0f5,Mancera,Aoud Vanille,,,Maison Alhambra,Oud Vanille,,,,
ef364278-bb85-41f9-af23-a57c41d004b3,Mancera,Cedrat Boise,,,,Emir Cedrat Essence,,,,
46a66ebc-cc01-4946-9dac-34fe03d0540c,Mancera,Cedrat Boise,,,,Cedrat Essence Emir,,,,
a0c10be9-00e7-4148-807f-d79b6f8a7480,Mancera,Cedrat Boise,,,,Oudh Al Misk,,,,
7df7731d-fc86-4710-8a6e-1eee67dcf6d4,Mancera,Cedrat Boise,,,,Raed Silver Edp,,,,
94de6eb2-d940-4ace-a743-658a1eb21bfb,Mancera,Cedrat Boise,,,Arabiyat Prestige,Ishatar Citrrus Oud,,,,
7c368c8d-88bf-4d5f-bc2f-853379f6044b,Mancera,Coco Vanille,,,,Qaed Al Fursan Unlimited,,,,
efd9bb9b-58f0-4c31-8fb5-a15d4b25ebeb,Mancera,Instant Crush,,,,Afkaar,,,,
249267dc-f8ea-41d6-8dfa-a6db1f667f76,Mancera,Instant Crush,,,Paris Corner,Emir Super Crush,,,,
67d6c950-271a-428a-b8c5-e6170032a635,Mancera,Instant Crush,,,Monarch,Instant Gold Crush,,,,
6f1b9916-d2a9-420e-8960-3c39481a558b,Mancera,Red Tobacco,,,Maison Alhambra,Instant Tobacco,,,,
4d023306-9d3f-4954-9568-3b607a08d7e4,Mancera,Red Tobacco,,,,Tobacco Rouge,,,,
30adfae3-6ff1-42cb-af0f-5406849a2843,Mancera,Red Tobacco,,,Paris Corner,Emir Wild and Tobacco,,,,
9baf8710-6200-47ee-99ad-b6f4971d4dfe,Mancera,Roses Vanille,,,Lattafa,Ajwad,,,,
7b8b9441-c595-4f51-b62c-e4060a43e3bc,Mancera,Roses Vanille,,,Zara,Roses Gourmand,,,,
02882273-122d-44f9-8a54-4b8c920fa612,Mancera,Roses Vanille,,,,Crystal Rose,,,,
36cb6b33-9629-47ca-ba35-a2a6cf2a4755,Mancera,Roses Vanille,,,,Montaigne Vanille,,,,
0eaccffe-09a2-46f1-8343-2643053644fd,Mancera,Roses Vanille,,,,Teef Al Hub,,,,
39db0fd4-b98a-4c56-921d-545b1a98514a,Mancera,Roses Vanille,,,Paris Corner,Emir Vanilla & Roses,,,,
e29c2bfb-2912-4250-a3df-fcc4592b2937,Mancera,Tonka Cola,,,Paris Corner,Emir Cherry Cola,,,,
496bf2bb-2924-4c97-81fe-a4c35de87887,Manos Gerakinis,Jardin Secret,,,,Luminous Charm,,,,
94df1ff8-383f-4b72-85f8-576887edccc3,Marc Antoine,Barrois Ganymede,,,Paris Corner,Emir Celestial,,,,
988bf64b-f06c-4299-b875-c7c35a15d133,Marc Antoine,Marc Antoine Barrois Ganymede,,,,Bois Imperial,,,,
fd221cec-92f2-4088-b627-44d5f894e6cc,Marc Jacobs,Daisy,,,Pharmacia,Blush D'orchidée,,,,
9b3b2aba-dcd6-4196-81b9-3ffc0aa8ac2e,Marc Jacobs,Daisy,,,Avon,Eve Truth,,,,
0ed1512f-26f1-4630-b73d-878500bc0dc7,Marc-antoine Barrois,Ganymede,,,,Galilean,,,,
11b06452-1e54-41fa-af2e-3cd2c1253971,Masque Milano,(homage To) Hemingway,,,,Essence of Vetiverum,,,,
c4f8c92d-fb00-4c9b-9800-f6004f2c99f2,Masque Milano,Luci Ed Ombre,,,,White Florals and Incense,,,,
b81eaf3e-c7b1-4bd5-a4cf-c1cf3c58e589,Masque Milano,Montecristo,,,,Oglasa,,,,
81a826bc-1ed5-4867-a516-2eb8cdcbe64f,Masque Milano,Russian Tea,,,,Tea De Russie,,,,
6da77653-d14f-486c-961a-d257197ce605,Masque Milano,Tango,,,,Takes 2 to Tango,,,,
1dc5afbe-8b43-4215-a03b-6c1d5117a311,Masque Milano,Terralba,,,,Sardinia Provincia,,,,
041a3c12-1ac9-41c7-b95d-7a7c4f55eb49,Masque Milano,Times Square,,,,Fashionista,,,,
3af73939-c651-4c6a-8562-0c94ca2f2359,Matiere Premiere,Cologne Cedrat,,,,Cedar Cologne,,,,
6e90cf24-d386-408e-8ef4-1d7afc31a867,Matiere Premiere,Neroli Oranger,,,,Neroli & Orange Cologne,,,,
e0f9a8d3-8fd1-4473-9103-db661d77c5f6,Mdci Parfums,Bleu Satin,,,,Satin Azure,,,,
d1e12f9f-3c24-4bf5-88b2-d6a34489cf7d,Mdci Parfums,Cuir Cavalier,,,,Historic Leather,,,,
7816e213-97bd-46c3-964c-2f100cfb9f4e,Mdci Parfums,Invasion Barbare,,,,Invasion of the Barbers,,,,
5bfc1679-8e1a-4fee-89ae-95d5693085f8,Mdci Parfums,L'homme Aux Gants,,,,Lost in Translation,,,,
5bd434d0-b248-479e-8cc1-8ce3b8eab7cf,Melanie Martinez,Cry Baby Perfume Milk,,,La Ree Fragrances,Baby’s Favorite,,,,
8c319eba-2e27-4c36-bfcf-cca9e9f9fa42,Memo Paris,African Leather,,,,African Magic,,,,
c26394e1-7f4c-41ec-9979-480f54ec782c,Memo Paris,African Leather,,,,Cuìr De Afrìcano,,,,
cddaf7ee-059e-4d9f-8df1-bc8b3cc2e897,Memo Paris,African Leather,,,,Inara Black,,,,
b34dd4a6-4f69-4637-8787-e43855d25cba,Memo Paris,African Leather,,,,Wild Leather,,,,
316b93bd-aff5-42dc-adbd-64571ba6bb7a,Memo Paris,African Leather,,,Maison Alhambra,Afro Leather,,,,
a909555d-31d2-4a24-a34a-7e8b4c532b52,Memo Paris,African Leather,,,Paris Corner,African Leopard,,,,
20fc378a-2782-4222-8ef7-5ee3c508f958,Memo Paris,French Leather,,,,Cuìr De Français,,,,
111e30d3-b933-40de-af9e-44e59927bf1d,Memo Paris,Irish Leather,,,,Carve on,,,,
f3f4ddea-ba82-4a9c-bd4a-d814bc00473d,Memo Paris,Irish Leather,,,,Cuìr De Irlandés,,,,
61a91aff-55a9-4155-a2f2-a424f49e53cc,Memo Paris,Irish Leather,,,,La Yuqawam Ambergris Showers,,,,
c223ec22-a8ba-4e44-9faf-b61b0b1a21b2,Memo Paris,Irish Leather,,,Maison Alhambra,Dublin Leather,,,,
7e48729e-163b-48a7-b32c-7666a2d3c0a4,Memo Paris,Irish Leather,,,Lattafa,Leather,,,Slight Twist,
0232b216-775f-4b4e-99fe-834bad566929,Memo Paris,Italian Leather,,,,Rome,,,,
983d950c-b7c0-4d5f-8175-5a0935138261,Memo Paris,Moroccan Leather,,,,Cuìr De Morocco,,,,
63f8f540-59c4-48ae-92de-a30e5efc69bb,Memo Paris,Ocean Leather,,,,Cuìr De Oceanic,,,,
e0332836-6505-4cac-a9a1-b962c70ede4c,Memo Paris,Russian Leather,,,,Cuìr De Russie,,,,
c2c24f64-fa61-4899-aa65-e8354c75dac3,Memo Paris,Russian Leather,,,Maison Alhambra,Russe Leather,,,,
647ca77b-6977-4590-8eea-4bdad29bb7e2,Memo Paris,Sicilian Leather,,,,Cuir De Sicily,,,,
8d667900-ab54-4d8c-b934-44c92894333a,Memo Paris,Tamarindo,,,,Costarindo,,,,
49fc2b7e-b239-4d27-b324-b87f81858f8b,Memo Paris,Winter Palace,,,,Frosted Empire,,,,
a8ab6c4c-ae95-41dc-910d-a736d07ea8cb,Michael Kors,Midnight Shimmer,,,,Casablanca,,,,
0cc2e8c5-12ea-44c1-9b6e-bfe22e4ad0b6,Mont Blanc,Explorer,,,Maison Alhambra,Encode,,,,
7c0905f2-2f30-4336-a2ec-a1631942e629,Mont Blanc,Explorer Ultra Blue,,,Maison Alhambra,Encode Blue,,,,
2c9ba165-5d36-4ecf-8443-b1f186220d6c,Mont Blanc,Legend Night,,,Maison Alhambra,Expose Intense,,,,
93cafcb8-c0f4-48fd-9499-cee94a95ea87,Mont Blanc,Legend Spirit,,,Maison Alhambra,Expose Blanc,,,,
dadfffc8-f15a-4372-bc1a-a52b0f0f9d45,Montale,Aoud Damascus,,,,Oud Al Mubakhar,,,,
cedeb5a4-dcf7-4e0b-8932-5e748e05360a,Montale,Arabian Tonka,,,,Mountain Nuit Paris,,,,
ee1806cb-73e0-4fac-8ea7-598b3be41979,Montale,Intense Cafe,,,Fragrance World,Mocha Wood,,,Gent Scents Recommended,
494637d8-9c80-4036-a223-04a6be1e1e16,Montale,Intense Roses Musk,,,,Madinah,,,,
71a2b12e-8cad-4cf9-bab2-b572de92f016,Montale,Mukhallat,,,,Makkah,,,,
94b915b2-91fa-4ae0-b2f6-a51eefdeb2da,Montale,Nepal Aoud,,,Lattafa,24k Gold,,,,
2395be6c-2eab-44dc-8058-04a5ea2fb593,Montale,Rose Night,,,Lattafa,Shams Al Shampoos Rose Taifi,,,,
26817d66-d2a5-4121-b057-ea3b78f45f93,Montale,Roses Musk,,,Maison Alhambra,Musk Vanille,,,,
c313d20b-c333-481b-ad44-eb56d5e897e6,Montblanc,Emblem,,,,Voyage,,,,
464e2945-ece8-4af7-b754-0b0ddec28c83,Montblanc,Emblem,,,,Futura La Homme Intense,,,,
4562c371-d91a-4c70-abba-fff3a55fefcb,Montblanc,,,,,Derby Club House Gold,,,,
4e14b0a9-b5d2-4bcc-b50a-524478f8131e,Mugler,A Men Pure Havane,,,,Majestic Black,,,,
a429b901-0f58-4f41-ba16-586db83a2958,Mugler,Alien,,,,Milton Llyoid Stars,,,,
a22e8991-0b13-44db-96f8-595c9548a1b1,Mugler,Alien,,,Zara,Violet Blossom,,,,
09ba2cd8-e3c6-4136-9c9d-0cb9c9fb56c7,Mugler,Pure Havane,,,,Rt Insurrection Ii Wild,,,,
e326c977-000b-49a9-94cd-3d5b474334c3,Narciso Rodriguez,For Her,,,Maison Alhambra,Narissa for Her,,,,
ace73c42-30c6-491a-8d3b-5a1c58a266b6,Narciso Rodriguez,Narciso,,,Maison Alhambra,Narissa,,,,
58c3b4bd-2280-4983-a12d-293366c93e90,Narciso Rodriguez,Narciso Eau De Parfum Ambrée,,,,Shahd,,,,
b38bb075-f47a-4520-a435-76e29c40696d,Narciso Rodriguez,Narciso Rouge,,,Maison Alhambra,Narissa Rouge,,,,
b3c47ee8-86ce-4d07-a72e-c1c072547f82,Nasomatto,Baraonda,,,,Fire Mind Control,,,,
54484401-df4e-4765-acd3-121f0448335f,Nasomatto,Baraonda,,,,Liquid Mind Control,,,,
4c6f47bc-2f38-4392-8855-d2f12b7e481b,Nasomatto,Baraonda,,,,The God Father,,,,
05a35d76-55ea-44aa-858d-ca39bd677751,Nasomatto,Black Afgano,,,,Anubis Kiss,,,,
c636ca53-04b9-4886-91c0-d720f80550d5,Nasomatto,Black Afgano,,,,Rumz Al Rasasi 9453 Pour Lui,,,,
ce307796-d7e9-43ea-922c-12a3669660f5,Nasomatto,Blamage,,,,Dignified Leather,,,,
b2115053-fedb-48d2-84b4-5a92be6525d6,Nasomatto,Nudiflorum,,,,Shurah Pour Homme,,,,
8ff5b0b8-1e7b-4ae9-a6c9-bb7652b3e75f,Nasomatto,Pardon,,,,No Apologies,,,,
362c49ba-9a8f-47c3-9c6d-44cb0af80996,Nautica,Voyage,,,Barrett Fragrances,Ocean Odyssey,,,,
841919d9-0049-4670-986b-635839425c7a,Nicolai Parfumeur Createur,Patchouli Incense,,,,Xtreme Patch,,,,
4fffdcc6-6094-4350-ae59-0aa7ec975d0f,Nicolai Parfumeur Createur,Patchouli Intense,,,,Patchouli on Fire,,,,
0fa189b3-9939-4e0f-b9f3-53cd2ee3ca00,Nishane,Ani,,,,Drowning in Vanilla,,,,
70100324-b942-418b-923d-588e43de0da1,Nishane,Ani,,,,Nasheet,,,,
a8eef8a6-ec7f-456a-a484-81d2fdf0f7a6,Nishane,Ani,,,,Vanille Absolute,,,,
cef493ad-17d7-45a3-b89d-dfe68fc5ab08,Nishane,Hacivat,,,Afnan,Supremacy Not Only Intense,,,,
1b8dcfbb-ee54-4787-86a7-9df9ad3af37e,Nishane,Hacivat,,,Lataffa,Qaed Al Fursan,,,,
08ed960c-3268-46f4-a595-d1caa6fcf197,Nishane,Hacivat,,,,Hacienda,,,,
9749e031-cef5-4275-8c7e-7a887646b24d,Nishane,Hacivat,,,,Hacivaz,,,,
4076a11a-9505-4640-839f-976a19d9c6b2,Nishane,Hacivat,,,,Ottoman Breeze Attar,,,,
181c5e88-b249-4936-a846-42bde871c7a5,Nishane,Nefs,,,,Century Xvi,,,,
12fd758f-481c-4328-be99-13507d295b75,Nishane,Wulong Cha,,,,Oolong Tea,,,,
d3e14f40-4c07-4cc7-bc5e-361d3fd41555,Nj,Fahrenheit,,,,Celsius,,,,
e8399e15-68c8-4332-9103-470b337caab1,Nobile 1942,La Danza Delle Libellule,,,,Qasamat Ebhar,,,,
11f332a5-2725-4cea-b146-e0957b4c680e,Original Brand,Original Name of Perfume,,,,Clone Name of Perfume,,,,
301b5937-84c5-48cc-a98a-3e85aec97477,Original Brand,Original Perfume and Their Clones,,,Clone Brand,Original and Name,,,Community Comments Personal Comments,
e06e322b-8a11-4c3c-a6ca-2884bc28c961,Ormond Jayne,Montabaco,,,,Gustavo,,,,
69e882f8-71fb-4c39-bb07-736a767cf0b5,Ormonde,Jayne Montabaco,,,,Latin Tabacum,,,,
171efc70-d491-420c-b3d6-778e99ed1919,Ormonde,Jayne One.5,,,,Equilibrium 1.5,,,,
f52a968d-652d-440f-89ea-a335ce6872f4,Ormonde Jayne,Nawab of Oud Intensivo,,,,Prince of Oud,,,,
9ec10979-55ab-41fd-9386-b5ffdfec5571,Orto Parisi,Bergamask,,,,Hatkora Wood,,,,
6cd496c5-dc3c-4a6c-b89f-aedf3a71a001,Orto Parisi,Megamare,,,,#mega,,,,
59e0cd9d-7df9-4b89-8683-b6aff7b8726d,Orto Parisi,Megamare,,,,A Chaos in the Ocean,,,,
bd974c80-59e5-4b02-a54f-c001159f3a64,Orto Parisi,Megamare,,,Maison Alhambra,Megara,,,,
020bb2a6-7f0c-4566-8ec2-d228b8460d91,Orto Parisi,Stercus,,,,Ameer Al Oudh,,,,
52f69c41-10f9-4ec2-8529-63ee2dd19f69,Orto Parisi,Terroni,,,,Maahir Black Edition,,,,
df4ca25a-9b05-4c47-9d65-6dd263228c5a,Orto Parisi,Terroni,,,Maison Alhambra,Maahir Black,,,,
d197f5ca-4645-45dc-801b-14f24bee4c75,Orto Parisi,Terroni,,,Maison Alhambra,Terra,,,,
d9c9cceb-e6b7-4174-9952-d0d2f8de7c6b,Parfums De Marly,Althair,,,,The Eagle Has Landed,,,,
8bc08bdc-b6da-4755-8ba6-0651eede99af,Parfums De Marly,Ambre Sultan,,,,Niche Oud,,,,
e289a87a-5f0f-44c4-a5d3-01c02b1a12e1,Parfums De Marly,Carlisle,,,Ard Al Zaafaran,Tafakhar,,,,
6d991e1c-6652-45fe-bac1-8951fc07e59e,Parfums De Marly,Carlisle,,,La Ree Fragrances,Autumn Air,,,,
2dec4385-9c94-45ae-ac80-407d34c37b95,Parfums De Marly,Carlisle,,,,Cumbria,,,,
84cdd75b-4317-4415-a43c-7d0c76b47710,Parfums De Marly,Carlisle,,,Berouj,Perladour,,,,
eab019fe-6c6b-4a77-ac71-314b9668b6f1,Parfums De Marly,Carlisle,,,Maison Alhambra,Cassius,,,,
3a1dfc69-cf1b-4fcb-a342-5972768d4a87,Parfums De Marly,Carlisle,,,Ard Al Zaafaran,Wafa,,,Pdm Carlisle X Kilian Black Phantom,
fb5333be-86c8-40cf-89ff-5779ab1668a6,Parfums De Marly,Carlisle,,,Zara,Fashionably London,,,,
8ce872d7-0633-410f-925b-0606eb607e6f,Parfums De Marly,Cassili,,,,Dreamy Elixir,,,,
f3cb0d56-6151-4ebf-92a0-96663a947c60,Parfums De Marly,Delina,,,,Lady Diana,,,,
5c3eb3c6-544b-49c5-939f-be5c3d5d72bf,Parfums De Marly,Delina,,,,Pink Rose,,,,
1147d6b1-0ff0-4f94-a1fb-0f1a3f6ad7a1,Parfums De Marly,Delina,,,,Rose 01,,,,
64cf70a3-09de-4853-9185-dc6cf3240086,Parfums De Marly,Delina,,,,Souvenir Floral Bouquet,,,,
9e828c3d-c5e9-445a-981e-90cc1ae69ea5,Parfums De Marly,Delina,,,Maison Alhambra,Delilah,,,,
ef872c30-3a87-43ef-be12-c1554c5f6b35,Parfums De Marly,Delina Exclusif,,,,Miss Congeniality,,,,
3542d4a3-4507-4f8e-856f-dbc4c568068c,Parfums De Marly,Delina Exclusif,,,Armaf,Club De Nuit White Imperiale,,,,
83249662-8814-46a8-96a0-2e543b8c66b9,Parfums De Marly,Delina Exclusive,,,La Ree Fragrances,Bella Noble Exclusif,,,,
0054e1b8-8714-428c-bc11-2ced96a14cb3,Parfums De Marly,Galloway,,,,Scottish Breed,,,,
9d1956b9-d9b1-4362-b34d-302c42ab7a9a,Parfums De Marly,Galloway,,,,White,,,,
8969d943-9412-4255-b9f0-fc94f12f5a39,Parfums De Marly,Godolphin,,,,Galatea,,,,
86341378-ed57-41e2-a0a5-d0b5e8123c8a,Parfums De Marly,Greenly,,,La Ree Fragrances,on the Green,,,,
7da59c2e-3e1e-4500-a775-36adf00f356a,Parfums De Marly,Habdan,,,,Essence of Royalty,,,,
5ad2dcf9-79e3-4c72-aae2-ccd6a5c06c1e,Parfums De Marly,Herod,,,,Divine Vanille by Essential Parfums,,,,
e0b3fac9-f276-464f-a125-ec814dc22d1e,Parfums De Marly,Herod,,,,Arabian Horse,,,,
c22831d5-c35e-4352-877c-868a65bd4467,Parfums De Marly,Herod,,,,Hercules,,,,
5990c298-152c-467f-85d5-4201292fb69c,Parfums De Marly,Herod,,,,King of Judea Attar,,,,
6b9237cb-7f6a-4ba5-9d71-8caab4994f26,Parfums De Marly,Herod,,,,Radical Brown,,,,
47f25ae0-4c8c-40ff-a198-06461481c34e,Parfums De Marly,Herod,,,,Tobacco Noir,,,,
fe07588f-c938-4a83-9cd6-7cf956b2ad5d,Parfums De Marly,Herod,,,,Tobacco Noir Intense,,,,
7a6cad54-d14d-43f2-89d9-a51b2c509705,Parfums De Marly,Herod,,,Maison Alhambra,Alhambbra Hercules,,,,
18f579e5-6709-4779-863f-0ea9b8d4759f,Parfums De Marly,Kalan,,,Maison Alhambra,Kalos,,,,
8411c067-ea00-4bd3-b40c-eb5e75dd0a72,Parfums De Marly,Layton,,,La Ree Fragrances,Country Meadow,,,,
9d532d89-eb86-4945-897a-0abe8e97cffc,Parfums De Marly,Layton,,,,Détour Noir Al Haramain,,,,
ea378d11-fec6-4946-9088-8988a64bf343,Parfums De Marly,Layton,,,,Royal Chariot Attar,,,,
bf5922dc-bd3e-4688-90c0-e82d65b73b4a,Parfums De Marly,Layton,,,,Royal Equestrian,,,,
81ac58a1-761b-4d36-92ea-e321907bfac0,Parfums De Marly,Layton,,,,Vanille Fraiche (new Formulation),,,,
d518e91d-da63-4e78-ab0f-6736f7d4fa7c,Parfums De Marly,Layton,,,Al Haramain,Detour Noir,,,"70% Similiar, Flater Version, Lacking Performance",
b3f5c071-1fa5-4454-8034-501c5423c7e4,Parfums De Marly,Layton,,,Maison Alhambra,Leyden,,,,
026afbb5-7bc5-485b-9b94-aad2add30848,Parfums De Marly,Layton,,,The Woods Collection,Natural - Dusk,,,The Best Layton Clone,
42e8f3d9-1205-440e-99a6-3a5d64b133d3,Parfums De Marly,Layton,,,Luxudor,Loyal Agar,,,,
03604164-009d-43fa-99ad-a81feb831c03,Parfums De Marly,Layton,,,Harumme,Lay on Me,,,,
be5435e8-b03c-4634-87c1-5ce4846ff0f4,Parfums De Marly,Layton Exclusif,,,La Ree Fragrances,Country Meadow Exclusif,,,,
34ee930e-8e4f-46ee-adea-49982ce1ecd5,Parfums De Marly,Meliora,,,,Zee,,,,
fa537897-af79-4492-ae80-41e4340731ab,Parfums De Marly,Noir De Noir,,,,Club De Nuit Intense Women,,,,
b87c790c-d4be-4a63-bf6b-20530724ec08,Parfums De Marly,Noir Extreme Twist,,,Just Jack,Noir Endurance,,,,
c65f365f-cec6-4eda-806b-0d1da8e4359a,Parfums De Marly,Oajan,,,,Apple Crumb,,,,
e303def7-2a5e-4072-9ef8-a72bedf97120,Parfums De Marly,Oriana,,,Lattafa,Ansaam Gold,,,,
bb5c246c-5f68-4dfc-bbb0-0ec3c309ad0b,Parfums De Marly,Pagesus,,,,Rose 01 Swiss Arabian,,,,
617134d1-07de-49b3-9676-88346a17425e,Parfums De Marly,Pagesus,,,Afnan,Flower Bouquet,,,,
25b4ba46-3248-41ee-afbe-8b402feaad18,Parfums De Marly,Pagesus,,,Armaf,Craze Pdm Delina- Maison Alhambra Delilah,,,,
3bba1ad8-ac79-4e30-8112-598c632e0dbf,Parfums De Marly,Pegasis Exclusif,,,,Exclusif Mythical Horse,,,,
afedc466-7d66-4aeb-9798-841df219e71f,Parfums De Marly,Pegasus,,,Maison Alhambra,Perseus,,,,
dc046a36-bde6-401e-a46f-7279d12ea4e2,Parfums De Marly,Pegasus,,,,Craze,,,,
e02d8b0a-a236-4be2-95fc-9b128c2f3c19,Parfums De Marly,Pegasus,,,,Greek Horse,,,,
606d0f4d-4345-4982-9881-5533adef6a62,Parfums De Marly,Pegasus,,,,Mythical Horse,,,,
c1a0ac45-3fe5-4449-94ff-a0c46e327c95,Parfums De Marly,Pegasus Exclusif,,,,Stallion Exclusif,,,,
575ca3c3-621d-40a3-922a-c67a64813d6e,Parfums De Marly,Pegasus Exclusif,,,,Voyage Titan Pour Homme,,,,
e18b6794-5221-4e95-8f4c-b3a085d07fa2,Penhaligon,Cedarhalfeti,,,,Mohra,,,,
e2a9587c-066a-447f-8223-cfd39a922d55,Penhaligon,Halfeti,,,,Village of Karaotlak,,,,
a1ddf232-8a63-409e-998e-fd1087afadd9,Penhaligon,The Blazing Mr.sam,,,Fragrance World,Apex,,,,
855d3bb6-a32a-4804-87a4-f01c7c46b308,Polo,Blue,,,,Another Blue Dua,,,,
42dd2c7e-7be6-4002-bb37-09fb2c60558f,Prada,Infusion D'iris,,,,Infused Iris,,,,
65b059b7-ceee-43cf-a61b-065906c79711,Prada,L'homme,,,,Evoke Gold for Him Ajmal,,,,
00c898b6-2fc4-4f7b-961a-53b9015c4652,Prada,L'homme,,,Ajmal,Eovke Gold,,,,
320c6a6e-9a98-424c-83c8-c65f1e3554a0,Prada,Luna Rossa,,,,Darkside of the Moon,,,,
d25ab833-2ba3-4043-a3d4-584bf64a321b,Profumum,Acqua Viva,,,,Acqua Solaris,,,,
4075f2f4-502e-44cb-a3ba-d93a1ecdfbec,Profumum,Roma Dulcis in Fundo,,,,Dolce Vita,,,,
400a9928-dd56-433e-a025-453a22d1c44c,Puredistance,M,,,,Distance,,,,
102dfb45-d9c6-4463-bd54-537f8f054213,Rabanne,1 Million,,,,Bois Nuit,,,,
d024da52-eb33-4762-91df-56eae056dcca,Rabanne,1 Million,,,,Tag-him Prestige,,,,
525f76b8-a6f9-447d-848a-6b3a8354601e,Rabanne,1 Million,,,Zara,Uomo,,,Toned Downed Version,
984f3d6f-4742-492b-b23c-5a58b0379e85,Rabanne,1 Million,,,Lattafa,Arqus Private One,,,,
9c100cf7-de80-444b-b369-ee53336b5f98,Rabanne,1 Million,,,Halloween,Man,,,,
b8b319c8-2466-45fa-8bb0-f7ccebecd1e6,Rabanne,1 Million Absolutely Gold,,,,Stronger,,,,
8c14953d-dcc5-4732-93ca-5bbce189c94c,Rabanne,1 Million Elixir,,,,Atoor Al Alam Al Raiee Lil Rijal,,,,
fb6267de-c225-4a8f-a3de-e5f77b958b45,Rabanne,1 Million Lucky,,,,Mousuf Brown,,,,
28bdacf9-d09d-4479-9709-bc93a48bc0d6,Rabanne,1 Million Lucky,,,Ard Al Zaafaran,Mousuf,,,"Inspired, Similar for the 1st Hour, Turn Sour",
8ca3a474-19f7-4aa4-a7c1-30590d2971d6,Rabanne,1 Million Parum,,,,Shaghaf for Men,,,,
2a930bc9-788b-4161-a6af-6913f01733b3,Rabanne,Black Xs,,,Armaf,Italiano Nero,,,,
b7b980ad-23cf-4724-8b13-614da1baf892,Rabanne,Black Xs,,,Zara,Man Gold,,,Top Notes a Bit Diff,
2435be16-5cb5-4b52-8ff0-a2b018b8299e,Rabanne,Black Xs L’exces,,,,Shawq,,,,
d9fee3e6-74f4-48bc-9a0c-8140fb118c6b,Rabanne,Invictus,,,,Aura,,,,
bb31e1c1-82a4-45dc-8806-58b9087fff16,Rabanne,Invictus,,,Lattafa,Najdia,,,,
a67f00fe-fb9e-405b-88a7-bf78c269a59a,Rabanne,Invictus,,,,Rixos for Man,,,,
8326e8c6-e837-44cf-8649-6fe479e05052,Rabanne,Invictus,,,,Ruthless,,,,
bd030b47-7264-4dc1-bcf2-0743303555ed,Rabanne,Invictus,,,,Victorioso,,,,
2fadf15e-05c4-4657-bccb-429aaf7ffbd4,Rabanne,Invictus Aqua,,,,El Cielo Pour Homme,,,,
